Age,Overall,Potential,Value,Wage,International Reputation,Weak Foot,Skill Moves,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause,DefensiveAwareness,cluster,Player Name
36,67,67,150.0,2.0,1.0,3.0,2.0,176.0,74.0,27.0,26.0,70.0,52.0,24.0,28.0,21.0,31.0,45.0,40.0,33.0,49.0,50.0,69.0,61.0,38.0,80.0,66.0,73.0,24.0,69.0,68.0,32.0,39.0,38.0,58.0,73.73469387755102,67.0,60.0,16.0,7.0,11.0,11.0,12.0,203.0,67.0,0,20 A. Acevedo
24,62,68,575.0,2.0,1.0,3.0,2.0,191.0,93.0,30.0,33.0,61.0,53.0,22.0,44.0,26.0,20.0,40.0,42.0,69.0,71.0,45.0,54.0,56.0,45.0,72.0,61.0,90.0,21.0,59.0,59.0,32.0,30.0,36.0,55.0,73.73469387755102,61.0,59.0,12.0,8.0,12.0,9.0,12.0,1.1,59.0,0,P. Farquharson
34,63,63,160.0,2.0,1.0,3.0,2.0,188.0,89.0,43.0,24.0,62.0,56.0,23.0,42.0,38.0,29.0,55.0,54.0,34.0,33.0,43.0,60.0,33.0,48.0,72.0,67.0,90.0,32.0,64.0,60.0,42.0,40.0,30.0,58.0,73.73469387755102,62.0,61.0,8.0,9.0,11.0,9.0,8.0,280.0,61.0,0,S. Cuthbert
27,65,67,750.0,3.0,1.0,3.0,2.0,191.0,85.0,50.0,20.0,65.0,54.0,29.0,37.0,24.0,24.0,56.0,46.0,37.0,48.0,43.0,59.0,46.0,39.0,34.0,68.0,82.0,27.0,77.0,67.0,32.0,50.0,40.0,53.0,73.73469387755102,65.0,63.0,14.0,7.0,8.0,16.0,9.0,1.1,66.0,0,B. Niňaj
20,64,74,1.2,2.0,1.0,2.0,2.0,182.0,72.0,25.0,26.0,68.0,62.0,22.0,35.0,18.0,26.0,63.0,53.0,54.0,53.0,50.0,48.0,62.0,46.0,66.0,59.0,70.0,32.0,60.0,63.0,23.0,35.0,31.0,49.0,73.73469387755102,69.0,66.0,7.0,13.0,13.0,11.0,7.0,1.8,66.0,0,I. Sekigawa
22,62,70,825.0,750.0,1.0,2.0,2.0,185.0,80.0,34.0,20.0,62.0,52.0,28.0,38.0,27.0,24.0,48.0,45.0,66.0,53.0,52.0,60.0,67.0,33.0,78.0,59.0,72.0,24.0,59.0,64.0,26.0,33.0,32.0,59.0,73.73469387755102,63.0,61.0,14.0,12.0,9.0,9.0,13.0,1.2,64.0,0,S. Foss
24,63,66,575.0,3.0,1.0,3.0,2.0,190.0,82.0,30.0,27.0,61.0,52.0,22.0,30.0,24.0,27.0,51.0,48.0,53.0,54.0,53.0,59.0,51.0,44.0,69.0,77.0,84.0,33.0,63.0,60.0,30.0,40.0,40.0,50.0,73.73469387755102,62.0,61.0,6.0,7.0,6.0,6.0,7.0,1.0,62.0,0,F. Horsfall
29,66,66,725.0,3.0,1.0,2.0,2.0,185.0,80.0,33.0,28.0,65.0,52.0,32.0,32.0,26.0,27.0,38.0,52.0,52.0,31.0,37.0,55.0,54.0,39.0,80.0,68.0,80.0,23.0,78.0,64.0,27.0,30.0,47.0,64.0,73.73469387755102,70.0,65.0,15.0,11.0,6.0,8.0,10.0,1.2,64.0,0,M. Perg
21,63,72,1.0,6.0,1.0,2.0,2.0,191.0,80.0,32.0,30.0,60.0,54.0,28.0,43.0,26.0,22.0,50.0,50.0,56.0,55.0,40.0,59.0,54.0,34.0,72.0,65.0,76.0,20.0,64.0,61.0,39.0,41.0,29.0,53.0,73.73469387755102,64.0,62.0,14.0,14.0,8.0,8.0,7.0,2.1,62.0,0,L. Kitching
21,62,75,925.0,600.0,1.0,2.0,2.0,190.0,70.0,25.0,21.0,65.0,55.0,24.0,31.0,30.0,25.0,30.0,56.0,70.0,72.0,68.0,58.0,70.0,24.0,65.0,64.0,62.0,28.0,59.0,60.0,25.0,31.0,33.0,52.0,73.73469387755102,63.0,61.0,8.0,14.0,14.0,9.0,15.0,1.8,64.0,0,P. Ortiz
22,65,76,1.5,1.0,1.0,2.0,2.0,189.0,87.0,38.0,26.0,62.0,53.0,27.0,28.0,21.0,27.0,40.0,45.0,80.0,78.0,48.0,61.0,49.0,34.0,76.0,64.0,82.0,20.0,58.0,67.0,26.0,28.0,27.0,57.0,73.73469387755102,66.0,59.0,13.0,8.0,8.0,7.0,8.0,2.3,64.0,0,A. Ławniczak
34,75,75,1.0,25.0,2.0,2.0,2.0,188.0,95.0,23.0,41.0,71.0,45.0,25.0,29.0,32.0,21.0,35.0,49.0,22.0,24.0,28.0,70.0,34.0,69.0,75.0,34.0,91.0,26.0,84.0,75.0,26.0,36.0,46.0,63.16222222222222,76.0,76.0,78.0,13.0,6.0,14.0,9.0,14.0,122.88882636655948,69.04920514761544,0,15 R. Dunne
29,68,68,1.0,6.0,1.0,3.0,2.0,197.0,97.0,31.0,40.0,70.0,53.0,31.0,25.0,36.0,31.0,37.0,52.0,34.0,42.0,32.0,62.0,30.0,46.0,46.0,68.0,93.0,27.0,84.0,68.0,32.0,37.0,39.0,55.0,73.73469387755102,66.0,62.0,15.0,13.0,7.0,16.0,7.0,122.88882636655948,65.0,0,L. Acevedo
28,63,65,475.0,3.0,1.0,2.0,2.0,193.0,79.0,22.0,24.0,62.0,52.0,28.0,39.0,33.0,28.0,43.0,47.0,54.0,52.0,50.0,58.0,53.0,33.0,65.0,79.0,81.0,21.0,65.0,61.0,33.0,39.0,39.0,54.0,73.73469387755102,63.0,61.0,6.0,10.0,7.0,14.0,13.0,867.0,62.0,0,C. Hall
31,66,66,575.0,2.0,1.0,2.0,2.0,196.0,83.0,22.0,20.0,67.0,49.0,29.0,31.0,22.0,25.0,27.0,41.0,64.0,54.0,57.0,58.0,64.0,52.0,49.0,75.0,85.0,19.0,65.0,66.0,25.0,34.0,38.0,59.0,73.73469387755102,71.0,66.0,8.0,11.0,12.0,12.0,7.0,719.0,70.0,0,A. Jovanović
23,68,75,2.2,6.0,1.0,2.0,2.0,191.0,84.0,26.0,22.0,65.0,51.0,21.0,36.0,23.0,24.0,46.0,52.0,52.0,60.0,44.0,64.0,42.0,45.0,63.0,64.0,88.0,24.0,78.0,67.0,26.0,35.0,31.0,58.0,73.73469387755102,69.0,66.0,7.0,8.0,13.0,11.0,6.0,3.6,66.0,0,L. Lochoshvili
34,66,66,200.0,3.0,1.0,2.0,2.0,193.0,90.0,47.0,30.0,68.0,52.0,31.0,22.0,44.0,30.0,49.0,52.0,32.0,34.0,29.0,59.0,30.0,58.0,59.0,63.0,81.0,21.0,79.0,64.0,22.0,53.0,35.0,67.0,64.0,65.0,64.0,11.0,15.0,13.0,8.0,11.0,350.0,69.04920514761544,0,19 M. Turner
28,64,64,500.0,500.0,1.0,3.0,2.0,189.0,88.0,36.0,27.0,76.0,57.0,28.0,32.0,37.0,23.0,67.0,57.0,30.0,30.0,31.0,59.0,33.0,57.0,30.0,50.0,92.0,56.0,70.0,61.0,40.0,48.0,33.0,56.0,73.73469387755102,67.0,53.0,14.0,9.0,9.0,8.0,14.0,1.1,61.0,0,21 J. Ávila
27,65,67,750.0,3.0,1.0,4.0,2.0,196.0,89.0,24.0,39.0,66.0,44.0,20.0,37.0,30.0,21.0,49.0,41.0,51.0,42.0,32.0,62.0,30.0,45.0,65.0,76.0,90.0,22.0,72.0,65.0,35.0,40.0,41.0,48.0,73.73469387755102,66.0,60.0,11.0,13.0,14.0,12.0,13.0,1.4,66.0,0,S. Raggett
20,66,77,1.8,3.0,1.0,3.0,2.0,190.0,87.0,31.0,25.0,68.0,58.0,28.0,37.0,29.0,26.0,53.0,57.0,47.0,49.0,36.0,63.0,44.0,41.0,49.0,68.0,84.0,26.0,70.0,63.0,30.0,30.0,34.0,57.0,73.73469387755102,70.0,66.0,13.0,6.0,9.0,10.0,10.0,3.1,63.0,0,E. Pletinckx
23,63,69,700.0,500.0,1.0,3.0,2.0,190.0,82.0,20.0,18.0,66.0,55.0,20.0,47.0,29.0,21.0,48.0,54.0,55.0,63.0,53.0,58.0,44.0,37.0,67.0,61.0,81.0,23.0,65.0,58.0,28.0,48.0,39.0,61.0,73.73469387755102,64.0,56.0,9.0,12.0,13.0,5.0,13.0,1.2,62.0,0,L. Jürgensen
20,62,71,825.0,2.0,1.0,3.0,2.0,192.0,81.0,33.0,23.0,57.0,43.0,37.0,24.0,39.0,29.0,43.0,47.0,62.0,59.0,43.0,52.0,44.0,46.0,71.0,67.0,72.0,34.0,54.0,59.0,25.0,39.0,39.0,44.0,73.73469387755102,73.0,69.0,6.0,11.0,13.0,13.0,6.0,1.6,59.0,0,S. Canestrelli
26,61,65,400.0,600.0,1.0,2.0,2.0,183.0,86.0,51.0,23.0,60.0,53.0,26.0,50.0,45.0,30.0,49.0,52.0,40.0,34.0,43.0,54.0,49.0,34.0,62.0,61.0,83.0,28.0,62.0,56.0,38.0,35.0,35.0,55.0,73.73469387755102,63.0,58.0,11.0,10.0,11.0,10.0,15.0,650.0,60.0,0,R. Cornwall
26,67,70,1.2,3.0,1.0,3.0,2.0,183.0,75.0,23.0,18.0,78.0,66.0,27.0,27.0,30.0,22.0,63.0,34.0,50.0,44.0,34.0,54.0,60.0,39.0,71.0,77.0,69.0,17.0,78.0,58.0,28.0,28.0,34.0,49.0,73.73469387755102,74.0,71.0,7.0,13.0,8.0,11.0,8.0,1.9,69.0,0,X. Arreaga
31,67,67,700.0,500.0,1.0,2.0,2.0,183.0,88.0,26.0,22.0,69.0,50.0,23.0,36.0,20.0,28.0,47.0,55.0,40.0,55.0,36.0,53.0,48.0,44.0,70.0,67.0,84.0,36.0,68.0,67.0,20.0,21.0,59.0,58.0,73.73469387755102,68.0,63.0,5.0,9.0,10.0,6.0,14.0,1.5,70.0,0,C. Rodríguez
24,63,71,1.0,3.0,1.0,2.0,2.0,183.0,87.0,28.0,21.0,51.0,44.0,26.0,36.0,29.0,31.0,40.0,49.0,54.0,55.0,47.0,56.0,53.0,39.0,69.0,62.0,74.0,30.0,67.0,63.0,28.0,32.0,44.0,48.0,73.73469387755102,68.0,66.0,11.0,14.0,12.0,15.0,10.0,122.88882636655948,64.0,0,A. Maciel
26,66,68,925.0,3.0,1.0,3.0,2.0,196.0,82.0,28.0,26.0,66.0,54.0,33.0,31.0,38.0,36.0,44.0,53.0,42.0,32.0,30.0,59.0,30.0,49.0,64.0,55.0,89.0,31.0,81.0,62.0,27.0,34.0,42.0,51.0,73.73469387755102,64.0,62.0,7.0,13.0,15.0,14.0,10.0,1.7,66.0,0,R. Inniss
32,66,66,550.0,850.0,1.0,1.0,2.0,192.0,81.0,22.0,24.0,66.0,61.0,27.0,32.0,29.0,27.0,58.0,57.0,52.0,32.0,42.0,58.0,55.0,40.0,70.0,65.0,80.0,16.0,69.0,68.0,27.0,38.0,34.0,68.0,73.73469387755102,66.0,61.0,8.0,6.0,10.0,15.0,6.0,798.0,66.0,0,S. Puttkammer
20,64,75,1.2,9.0,1.0,2.0,2.0,194.0,89.0,37.0,24.0,73.0,52.0,32.0,40.0,36.0,32.0,39.0,45.0,51.0,55.0,41.0,60.0,43.0,40.0,54.0,56.0,80.0,25.0,70.0,61.0,32.0,33.0,38.0,50.0,73.73469387755102,66.0,64.0,12.0,6.0,8.0,13.0,7.0,122.88882636655948,60.0,0,F. Jäkel
35,70,70,425.0,6.0,1.0,3.0,2.0,193.0,91.0,34.0,35.0,72.0,62.0,15.0,42.0,46.0,39.0,61.0,53.0,31.0,33.0,30.0,68.0,31.0,31.0,33.0,54.0,87.0,36.0,78.0,72.0,13.0,42.0,30.0,53.0,73.73469387755102,70.0,69.0,6.0,11.0,7.0,12.0,11.0,638.0,70.0,0,21 D. Novaretti
23,67,75,2.1,6.0,1.0,4.0,2.0,196.0,86.0,33.0,23.0,78.0,55.0,31.0,39.0,31.0,22.0,40.0,52.0,43.0,64.0,38.0,51.0,30.0,45.0,53.0,65.0,91.0,32.0,64.0,59.0,22.0,41.0,34.0,52.0,73.73469387755102,72.0,66.0,11.0,9.0,12.0,10.0,5.0,3.5,62.0,0,J. Handl
28,64,65,550.0,1.0,1.0,3.0,2.0,189.0,81.0,22.0,25.0,60.0,59.0,20.0,52.0,29.0,25.0,54.0,55.0,49.0,55.0,45.0,63.0,41.0,35.0,80.0,67.0,80.0,22.0,62.0,61.0,20.0,32.0,31.0,64.0,73.73469387755102,64.0,64.0,13.0,14.0,6.0,7.0,6.0,894.0,65.0,0,L. Grace
32,68,68,775.0,5.0,1.0,2.0,2.0,186.0,87.0,35.0,16.0,71.0,52.0,14.0,37.0,37.0,20.0,51.0,43.0,41.0,44.0,38.0,66.0,55.0,48.0,73.0,42.0,82.0,18.0,71.0,65.0,26.0,49.0,23.0,60.0,73.73469387755102,72.0,68.0,13.0,14.0,7.0,15.0,9.0,1.1,67.0,0,G. Margreitter
24,59,68,475.0,500.0,1.0,3.0,2.0,185.0,80.0,22.0,21.0,50.0,53.0,20.0,46.0,21.0,27.0,52.0,50.0,68.0,72.0,62.0,45.0,47.0,39.0,79.0,70.0,75.0,22.0,71.0,48.0,26.0,32.0,38.0,41.0,73.73469387755102,59.0,60.0,12.0,9.0,6.0,14.0,8.0,736.0,58.0,0,C. Singh
29,62,62,325.0,2.0,1.0,3.0,2.0,185.0,78.0,29.0,23.0,64.0,45.0,25.0,41.0,31.0,27.0,49.0,43.0,48.0,34.0,56.0,55.0,53.0,34.0,92.0,70.0,91.0,22.0,67.0,58.0,33.0,38.0,36.0,48.0,73.73469387755102,60.0,59.0,9.0,8.0,7.0,7.0,8.0,569.0,59.0,0,C. Piergianni
30,65,65,575.0,700.0,1.0,3.0,2.0,195.0,88.0,27.0,28.0,73.0,53.0,23.0,43.0,20.0,47.0,47.0,50.0,37.0,49.0,33.0,52.0,36.0,42.0,30.0,74.0,90.0,32.0,76.0,66.0,20.0,47.0,45.0,56.0,73.73469387755102,64.0,64.0,10.0,10.0,6.0,13.0,13.0,776.0,61.0,0,T. Mrčela
23,64,70,850.0,1.0,1.0,2.0,2.0,187.0,87.0,25.0,24.0,66.0,48.0,30.0,46.0,27.0,28.0,30.0,58.0,54.0,62.0,51.0,52.0,52.0,38.0,70.0,63.0,84.0,24.0,60.0,60.0,21.0,26.0,40.0,53.0,73.73469387755102,66.0,62.0,8.0,14.0,12.0,6.0,12.0,1.7,61.0,0,O. Gonzalez
23,66,72,1.2,3.0,1.0,3.0,2.0,203.0,71.0,28.0,21.0,73.0,58.0,21.0,37.0,18.0,24.0,53.0,58.0,39.0,67.0,47.0,62.0,38.0,39.0,46.0,70.0,73.0,25.0,71.0,65.0,21.0,48.0,31.0,51.0,73.73469387755102,68.0,63.0,10.0,11.0,13.0,7.0,11.0,2.0,64.0,0,P. Ndiaye
33,63,63,230.0,1.0,1.0,3.0,2.0,194.0,86.0,37.0,35.0,68.0,60.0,13.0,28.0,41.0,33.0,51.0,49.0,34.0,34.0,33.0,64.0,33.0,59.0,32.0,71.0,90.0,40.0,70.0,60.0,27.0,44.0,38.0,68.0,73.73469387755102,63.0,60.0,7.0,16.0,12.0,6.0,12.0,311.0,60.0,0,I. Armaș
22,62,73,825.0,950.0,1.0,3.0,2.0,193.0,87.0,34.0,26.0,67.0,54.0,27.0,28.0,31.0,25.0,47.0,44.0,58.0,63.0,56.0,56.0,43.0,45.0,64.0,64.0,85.0,30.0,55.0,57.0,28.0,32.0,38.0,46.0,73.73469387755102,65.0,58.0,7.0,12.0,6.0,6.0,8.0,1.4,60.0,0,B. Tomiak
23,63,69,700.0,3.0,1.0,3.0,2.0,191.0,77.0,22.0,17.0,59.0,51.0,21.0,40.0,27.0,22.0,47.0,48.0,55.0,48.0,50.0,58.0,63.0,34.0,71.0,70.0,82.0,16.0,76.0,60.0,30.0,35.0,24.0,49.0,73.73469387755102,62.0,61.0,16.0,9.0,15.0,15.0,10.0,1.4,65.0,0,P. O'Connor
25,62,65,475.0,1.0,1.0,4.0,2.0,188.0,76.0,27.0,21.0,61.0,61.0,23.0,32.0,27.0,21.0,49.0,49.0,65.0,63.0,56.0,54.0,39.0,31.0,79.0,74.0,83.0,17.0,62.0,60.0,19.0,30.0,38.0,65.0,73.73469387755102,60.0,57.0,11.0,15.0,14.0,10.0,10.0,629.0,59.0,0,J. Aspropotamitis
22,64,72,1.2,2.0,1.0,3.0,2.0,192.0,89.0,43.0,22.0,65.0,56.0,25.0,36.0,25.0,22.0,40.0,52.0,51.0,55.0,37.0,57.0,40.0,45.0,70.0,60.0,86.0,20.0,67.0,56.0,29.0,32.0,30.0,54.0,73.73469387755102,67.0,61.0,14.0,12.0,11.0,15.0,12.0,2.0,64.0,0,F. Carstens
19,64,75,1.2,500.0,1.0,2.0,2.0,182.0,72.0,34.0,18.0,65.0,66.0,22.0,22.0,21.0,20.0,48.0,65.0,59.0,62.0,58.0,66.0,57.0,28.0,68.0,59.0,67.0,20.0,64.0,67.0,28.0,25.0,35.0,54.0,73.73469387755102,66.0,60.0,11.0,6.0,10.0,10.0,9.0,2.8,59.0,0,C. Vivas
35,65,65,190.0,2.0,1.0,3.0,2.0,191.0,82.0,41.0,35.0,67.0,53.0,26.0,37.0,22.0,26.0,43.0,50.0,30.0,31.0,29.0,63.0,34.0,45.0,65.0,64.0,85.0,24.0,66.0,65.0,40.0,52.0,40.0,64.0,73.73469387755102,65.0,64.0,7.0,14.0,10.0,6.0,10.0,333.0,66.0,0,R. Wood
21,58,69,425.0,1.0,1.0,2.0,2.0,195.0,81.0,38.0,24.0,59.0,49.0,24.0,42.0,30.0,29.0,51.0,43.0,62.0,68.0,52.0,51.0,50.0,46.0,67.0,48.0,72.0,21.0,68.0,51.0,24.0,38.0,34.0,53.0,73.73469387755102,58.0,59.0,9.0,15.0,12.0,10.0,13.0,829.0,56.0,0,M. Taylor
30,64,64,475.0,5.0,1.0,2.0,2.0,191.0,90.0,35.0,18.0,62.0,53.0,18.0,38.0,31.0,24.0,49.0,49.0,49.0,37.0,49.0,58.0,44.0,35.0,82.0,72.0,90.0,22.0,64.0,62.0,22.0,44.0,37.0,55.0,73.73469387755102,64.0,62.0,8.0,9.0,6.0,7.0,10.0,831.0,63.0,0,A. Eastham
27,65,66,725.0,3.0,1.0,2.0,2.0,193.0,83.0,25.0,33.0,67.0,55.0,27.0,32.0,26.0,27.0,51.0,42.0,34.0,34.0,31.0,61.0,33.0,43.0,78.0,76.0,84.0,27.0,79.0,63.0,28.0,33.0,32.0,61.0,73.73469387755102,64.0,63.0,13.0,11.0,11.0,12.0,14.0,1.3,64.0,0,T. Anderson
27,68,71,1.4,10.0,1.0,3.0,2.0,190.0,73.0,29.0,17.0,70.0,49.0,27.0,29.0,31.0,27.0,44.0,49.0,48.0,51.0,32.0,65.0,52.0,41.0,54.0,76.0,75.0,23.0,72.0,70.0,24.0,29.0,38.0,63.0,73.73469387755102,71.0,67.0,10.0,13.0,6.0,6.0,6.0,2.2,70.0,0,F. Luckeneder
19,54,70,275.0,500.0,1.0,3.0,2.0,176.0,70.0,38.0,21.0,50.0,41.0,24.0,47.0,36.0,22.0,32.0,45.0,66.0,78.0,72.0,48.0,70.0,35.0,75.0,66.0,67.0,23.0,59.0,50.0,38.0,36.0,34.0,44.0,73.73469387755102,52.0,52.0,10.0,9.0,8.0,6.0,10.0,543.0,51.0,0,S. Rathi
27,66,69,975.0,3.0,1.0,2.0,2.0,191.0,86.0,29.0,24.0,68.0,55.0,20.0,42.0,29.0,25.0,37.0,45.0,47.0,53.0,37.0,65.0,38.0,43.0,66.0,56.0,80.0,30.0,75.0,66.0,23.0,30.0,35.0,62.0,73.73469387755102,66.0,64.0,14.0,10.0,14.0,11.0,11.0,2.1,61.0,0,Flávio
25,66,70,1.1,1.0,1.0,3.0,2.0,192.0,91.0,29.0,21.0,71.0,56.0,35.0,40.0,25.0,27.0,51.0,52.0,44.0,53.0,49.0,62.0,39.0,41.0,33.0,56.0,91.0,17.0,69.0,63.0,23.0,37.0,35.0,59.0,73.73469387755102,68.0,64.0,12.0,8.0,12.0,9.0,10.0,1.7,66.0,0,J. Verlaat
26,63,64,325.0,3.0,1.0,3.0,2.0,193.0,93.0,38.0,25.0,72.0,31.0,17.0,20.0,50.0,55.0,35.0,52.0,49.0,71.0,34.0,51.0,33.0,24.0,63.0,71.0,91.0,24.0,68.0,52.0,22.0,32.0,49.0,63.16222222222222,64.0,62.0,62.0,9.0,13.0,7.0,7.0,15.0,122.88882636655948,69.04920514761544,0,16 J. M'voto
31,72,72,1.6,19.0,1.0,2.0,2.0,188.0,78.0,27.0,20.0,73.0,65.0,16.0,24.0,22.0,25.0,65.0,48.0,36.0,39.0,30.0,66.0,34.0,43.0,73.0,51.0,77.0,22.0,81.0,72.0,22.0,31.0,28.0,54.0,73.73469387755102,75.0,74.0,6.0,16.0,12.0,8.0,12.0,3.0,74.0,0,R. Bennett
24,65,72,675.0,750.0,1.0,3.0,2.0,185.0,79.0,48.0,22.0,69.0,56.0,22.0,36.0,30.0,25.0,38.0,51.0,47.0,47.0,50.0,52.0,48.0,32.0,74.0,62.0,74.0,23.0,62.0,60.0,21.0,32.0,34.0,58.0,73.73469387755102,66.0,62.0,15.0,14.0,8.0,13.0,9.0,1.0,65.0,0,20 C. Pérez
32,66,66,550.0,1.0,1.0,3.0,2.0,194.0,92.0,32.0,25.0,65.0,46.0,15.0,29.0,17.0,16.0,43.0,54.0,39.0,35.0,37.0,66.0,32.0,68.0,79.0,67.0,91.0,25.0,70.0,63.0,48.0,30.0,24.0,58.0,73.73469387755102,64.0,62.0,10.0,10.0,8.0,15.0,14.0,688.0,65.0,0,Y. Amankwah
34,68,68,325.0,2.0,1.0,3.0,2.0,186.0,78.0,18.0,14.0,68.0,56.0,26.0,45.0,12.0,25.0,52.0,55.0,40.0,45.0,55.0,69.0,51.0,40.0,78.0,45.0,80.0,29.0,67.0,68.0,21.0,28.0,18.0,70.0,73.73469387755102,67.0,67.0,8.0,12.0,15.0,12.0,13.0,504.0,65.0,0,20 Claiton
21,57,72,375.0,4.0,1.0,2.0,2.0,180.0,76.0,32.0,23.0,58.0,43.0,27.0,41.0,33.0,28.0,36.0,44.0,65.0,63.0,55.0,51.0,62.0,41.0,70.0,65.0,71.0,26.0,55.0,55.0,28.0,35.0,35.0,45.0,73.73469387755102,58.0,57.0,11.0,5.0,13.0,14.0,6.0,122.88882636655948,57.0,0,S. Sherring
29,65,66,500.0,600.0,1.0,2.0,2.0,190.0,86.0,29.0,27.0,67.0,51.0,23.0,39.0,27.0,30.0,46.0,47.0,40.0,47.0,37.0,64.0,36.0,46.0,51.0,57.0,92.0,29.0,74.0,65.0,25.0,42.0,35.0,47.0,73.73469387755102,66.0,53.0,9.0,11.0,15.0,15.0,13.0,713.0,54.0,0,20 D. González
30,67,67,825.0,1.0,1.0,3.0,2.0,188.0,88.0,21.0,22.0,75.0,53.0,21.0,34.0,29.0,23.0,21.0,51.0,62.0,67.0,46.0,59.0,49.0,32.0,66.0,58.0,76.0,22.0,67.0,66.0,26.0,25.0,32.0,61.0,73.73469387755102,71.0,70.0,13.0,11.0,6.0,10.0,15.0,1.1,62.0,0,M. Lešković
23,66,76,1.8,500.0,1.0,2.0,2.0,184.0,78.0,26.0,22.0,57.0,62.0,21.0,21.0,23.0,28.0,23.0,66.0,55.0,68.0,45.0,73.0,57.0,37.0,72.0,61.0,73.0,24.0,59.0,65.0,23.0,25.0,33.0,59.0,73.73469387755102,71.0,70.0,6.0,9.0,8.0,10.0,6.0,4.2,61.0,0,Rafael Santos
25,62,67,525.0,2.0,1.0,3.0,2.0,193.0,84.0,35.0,23.0,62.0,52.0,21.0,43.0,29.0,28.0,55.0,48.0,38.0,50.0,48.0,55.0,35.0,35.0,70.0,66.0,87.0,23.0,56.0,61.0,30.0,42.0,29.0,56.0,73.73469387755102,61.0,60.0,15.0,14.0,10.0,9.0,7.0,958.0,59.0,0,T. Dallison
22,62,74,925.0,1.0,1.0,4.0,2.0,188.0,72.0,30.0,30.0,62.0,48.0,29.0,29.0,30.0,28.0,36.0,48.0,56.0,52.0,36.0,60.0,50.0,41.0,72.0,65.0,75.0,23.0,58.0,65.0,30.0,35.0,42.0,48.0,73.73469387755102,60.0,60.0,14.0,5.0,10.0,6.0,8.0,1.4,62.0,0,I. Tapia
22,57,68,350.0,800.0,1.0,3.0,2.0,191.0,83.0,29.0,30.0,56.0,45.0,26.0,40.0,32.0,32.0,35.0,38.0,67.0,66.0,47.0,51.0,33.0,46.0,71.0,67.0,81.0,29.0,59.0,54.0,41.0,34.0,42.0,43.0,73.73469387755102,57.0,56.0,14.0,6.0,6.0,7.0,5.0,508.0,52.0,0,H. Appiah Tawiah
23,65,74,1.5,2.0,1.0,3.0,2.0,180.0,76.0,26.0,24.0,64.0,60.0,21.0,36.0,26.0,26.0,40.0,60.0,42.0,41.0,28.0,62.0,63.0,31.0,81.0,58.0,75.0,23.0,60.0,66.0,28.0,33.0,33.0,58.0,73.73469387755102,65.0,62.0,7.0,9.0,10.0,15.0,16.0,122.88882636655948,63.0,0,Diego Alende
22,62,71,825.0,2.0,1.0,3.0,2.0,195.0,85.0,36.0,22.0,62.0,49.0,23.0,41.0,31.0,23.0,45.0,43.0,55.0,55.0,34.0,52.0,34.0,41.0,71.0,78.0,83.0,26.0,61.0,59.0,33.0,43.0,30.0,52.0,73.73469387755102,62.0,60.0,7.0,5.0,10.0,12.0,6.0,1.6,61.0,0,D. Happe
32,63,63,300.0,2.0,1.0,2.0,2.0,191.0,83.0,39.0,17.0,71.0,58.0,28.0,42.0,25.0,23.0,54.0,56.0,33.0,34.0,49.0,64.0,49.0,39.0,29.0,64.0,87.0,27.0,58.0,62.0,40.0,36.0,38.0,65.0,73.73469387755102,65.0,57.0,12.0,8.0,11.0,8.0,7.0,525.0,61.0,0,J. Ojala
27,60,62,250.0,3.0,1.0,2.0,2.0,190.0,82.0,27.0,34.0,69.0,41.0,29.0,31.0,34.0,26.0,33.0,40.0,53.0,53.0,49.0,51.0,47.0,44.0,69.0,61.0,71.0,28.0,70.0,54.0,35.0,30.0,46.0,45.0,73.73469387755102,61.0,60.0,12.0,8.0,6.0,7.0,7.0,519.0,63.0,0,S. Akaydin
22,63,74,1.0,3.0,1.0,3.0,2.0,185.0,75.0,29.0,30.0,64.0,49.0,33.0,33.0,28.0,37.0,37.0,39.0,50.0,52.0,37.0,59.0,43.0,46.0,66.0,53.0,72.0,22.0,55.0,64.0,33.0,36.0,43.0,50.0,73.73469387755102,66.0,63.0,9.0,7.0,10.0,6.0,12.0,122.88882636655948,66.0,0,C. Masterson
17,61,78,775.0,500.0,1.0,3.0,2.0,200.0,84.0,33.0,21.0,68.0,49.0,29.0,39.0,26.0,30.0,44.0,41.0,63.0,64.0,47.0,56.0,41.0,42.0,67.0,67.0,81.0,18.0,54.0,57.0,21.0,32.0,39.0,41.0,73.73469387755102,64.0,59.0,7.0,12.0,5.0,7.0,9.0,1.6,56.0,0,21 J. Lawrence
26,61,64,375.0,700.0,1.0,3.0,2.0,187.0,81.0,35.0,23.0,58.0,62.0,22.0,27.0,24.0,31.0,38.0,59.0,56.0,62.0,46.0,54.0,55.0,44.0,66.0,66.0,73.0,18.0,52.0,56.0,22.0,27.0,42.0,44.0,73.73469387755102,66.0,58.0,10.0,11.0,9.0,10.0,6.0,497.0,60.0,0,S. Sabetkar
